Name,Team,player_type,fg_auction_dollars,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ERA,WHIP,sgp_R,sgp_HR,sgp_RBI,sgp_SB,sgp_AVG,sgp_hitting,sgp_W,sgp_SV,sgp_SO,sgp_ERA,sgp_WHIP,sgp_pitching,sgp_total,p_c,p_1b,p_2b,p_3b,p_ss,p_of,p_ci,p_mi,p_dh,p_sp,p_rp,replacement_position,replacement_level_sgp,repl_sgp_total,repl_sgp_R,repl_sgp_HR,repl_sgp_RBI,repl_sgp_SB,repl_sgp_AVG,repl_sgp_W,repl_sgp_SV,repl_sgp_SO,repl_sgp_ERA,repl_sgp_WHIP,sgpar_R,sgpar_HR,sgpar_RBI,sgpar_SB,sgpar_AVG,sgpar_W,sgpar_SV,sgpar_SO,sgpar_ERA,sgpar_WHIP,sgpar_hitting,sgpar_pitching,sgpar_total,sgpar,$_R,$_RBI,$_HR,$_SB,$_AVG,$_W,$_SV,$_SO,$_ERA,$_WHIP,$_cat,standings_value,billikenTeam,slot,contract,salary,sgpar_random_delta,sgpar_randomized
Ryan Walker,SFG,pitcher,11.540815656294054,NA,NA,NA,NA,NA,NA,NA,NA,63,5,27,68,3.27063,1.18207,0,0,0,0,0,0,0.1226495573299238,0.376727527022255,0.18765195106386476,0.04782421852787937,0.03581362486573137,0.7706668788096542,0.7706668788096542,0,0,0,0,0,0,0,0,0,0,1,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,-0.01717093802618932,0.34045006145714896,-0.04525723525657915,0.02449073422099162,0.02418206557617227,0,0.3266946879715444,0.3266946879715444,0.3266946879715444,0,0,0,0,0,-0.886075949367089,37.34693877551023,-1.1262590294027877,1.9156801638769416,1.794039697285963,39.044323657903256,39.044323657903256,Big Red Machine,P,2,1,0,0.3266946879715444
Braxton Ashcraft,PIT,pitcher,5.080115336770737,NA,NA,NA,NA,NA,NA,NA,NA,149,8,0,132,3.83737,1.28309,0,0,0,0,0,0,0.19623929172787807,0,0.36426555206514927,0.07541615138080258,0.04617519139823275,0.6820961865720627,0.6820961865720627,0,0,0,0,0,0,0,0,0,1,1,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.05641879637176494,-0.03627746556510604,0.13135636574470536,0.05208266707391484,0.03454363210867365,0,0.2381239957339527,0.2381239957339527,0.2381239957339527,0,0,0,0,0,2.9113924050632938,-3.9795918367346976,3.26889815851053,4.073937975684975,2.5627524289102546,8.837389131434357,8.837389131434357,Big Red Machine,P,2,1,0,0.2381239957339527
Bubba Chandler,PIT,pitcher,1.6117437001139183,NA,NA,NA,NA,NA,NA,NA,NA,147,8,0,135,4.11903,1.32943,0,0,0,0,0,0,0.19623929172787807,0,0.3725443146120844,0.05592305912532462,0.02811952502155145,0.6528261904868385,0.6528261904868385,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.05641879637176494,-0.03627746556510604,0.13963512829164051,0.03258957481843688,0.01648796573199235,0,0.20885399964872864,0.20885399964872864,0.20885399964872864,0,0,0,0,0,2.9113924050632938,-3.9795918367346976,3.4749211516939655,2.5491764136393944,1.2232232584726557,6.179121392134611,6.179121392134611,Big Red Machine,P,2,4,0,0.20885399964872864
Sean Murphy,ATL,hitter,4.737917203631703,348,304,67,15,39,43,0,0.221314,NA,NA,NA,NA,NA,NA,0.13408169337845802,0.1803547567276218,0.24210020152651823,0,-0.04667222626074548,0.5098644253718525,0,0,0,0,0,0,0.5098644253718525,1,0,0,0,0,0,0,0,1,0,0,C,0.30256973257349196,0.30256973257349196,0.08319940973740216,0.06011825224254059,0.13850383622214762,0.01650107717202622,0.00424715719937533,0,0,0,0,0,0.05088228364105586,0.12023650448508122,0.1035963653043706,-0.01650107717202622,-0.05091938346012081,0,0,0,0,0,0.20729469279836063,0,0.20729469279836063,0.20729469279836063,0.8194569764580428,1.0232749742533471,1.771188664392548,-1.0550996483001178,-2.1599434902300936,0,0,0,0,0,0.3988774765737264,0.3988774765737264,Big Red Machine,C,2,12,0,0.20729469279836063
Pavin Smith,ARI,hitter,2.1410702392743097,455,393,93,13,52,52,3,0.236741,NA,NA,NA,NA,NA,NA,0.17877559117127736,0.15630745583060557,0.292772336729743,0.02475161575803933,-0.01547004746108378,0.6371369520285814,0,0,0,0,0,0,0.6371369520285814,0,1,0,0,0,0,1,0,1,0,0,1B,0.4466098192993388,0.4466098192993388,0.11345374055100294,0.1106175841262747,0.19705830356809623,0.04125269293006554,-0.01577250187610062,0,0,0,0,0,0.06532185062027443,0.04568987170433086,0.09571403316164678,-0.01650107717202621,3.0245441501684095e-4,0,0,0,0,0,0.1905271327292427,0,0.1905271327292427,0.1905271327292427,1.0520055778853254,0.9454170957775492,0.6730516924691683,-1.0550996483001172,0.01282977916098724,0,0,0,0,0,1.628204496992913,1.628204496992913,Big Red Machine,OF,2,4,0,0.1905271327292427
Cade Horton,CHC,pitcher,3.237461816974211,NA,NA,NA,NA,NA,NA,NA,NA,127,8,0,111,4.12418,1.2521,0,0,0,0,0,0,0.19623929172787807,0,0.30631421423660277,0.04802254268795478,0.04943122684964431,0.6000072755020799,0.6000072755020799,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.05641879637176494,-0.03627746556510604,0.07340502791615885,0.02468905838106704,0.03779966756008521,0,0.15603508466397,0.15603508466397,0.15603508466397,0,0,0,0,0,2.9113924050632938,-3.9795918367346976,1.826737206226472,1.931193200605272,2.804313962899254,5.494044938059595,5.494044938059595,Big Red Machine,P,2,1,0,0.15603508466397
Kyle Schwarber,PHI,hitter,23.81745458464415,686,573,130,44,103,105,7,0.22683,NA,NA,NA,NA,NA,NA,0.35411319020464554,0.5290406197343572,0.5911749107042887,0.05775377010209177,-0.06458139193342127,1.467501098811962,0,0,0,0,0,0,1.467501098811962,0,0,0,0,0,0,0,0,1,0,0,Util,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.22278189053651487,0.4232324957874858,0.3839821800955475,-0.02145140032363408,-0.05958437288852194,0,0,0,0,0,0.9489607932073922,0,0.9489607932073922,0.9489607932073922,3.587892707735215,3.7927909371781663,6.2345840986617675,-1.3716295427901528,-2.527502683546831,0,0,0,0,0,9.716135517238165,9.716135517238165,Free At Last,Bench,2,24,0,0.9489607932073922
Geraldo Perdomo,ARI,hitter,20.29598419584181,686,581,154,15,96,72,23,0.26595800000000003,NA,NA,NA,NA,NA,NA,0.3300472452392813,0.1803547567276218,0.405377081625798,0.18976238747830151,0.10274869242992124,1.2082901635009238,0,0,0,0,0,0,1.2082901635009238,0,0,0,0,1,0,0,1,1,0,0,SS,0.3492615922902857,0.3492615922902857,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00918056754635808,0,0,0,0,0,0.2344710638054061,0.1298554248438877,0.2691253403015714,0.13200861737620975,0.09356812488356316,0,0,0,0,0,0.8590285712106381,0,0.8590285712106381,0.8590285712106381,3.776146337462063,2.658290422245108,1.9128837575439517,8.440797186400943,3.9690555639498544,0,0,0,0,0,20.757173267601917,20.757173267601917,Free At Last,SS,2,6,0,0.8590285712106381
Matt Chapman,SFG,hitter,17.089551808451567,672,583,141,27,89,84,9,0.241457,NA,NA,NA,NA,NA,NA,0.305981300273917,0.32463856210971925,0.472939928563431,0.07425484727411799,-0.00260285499304907,1.1752117832281364,0,0,0,0,0,0,1.1752117832281364,0,0,0,1,0,0,1,0,1,0,0,3B,0.4518055273846128,0.4518055273846128,0.1182669295440758,0.08416555313955683,0.18917597142537235,0.04785312379887603,0.01234394947673169,0,0,0,0,0,0.1877143707298412,0.24047300897016244,0.28376395713805863,0.02640172347524196,-0.01494680446978076,0,0,0,0,0,0.7234062558435235,0,0.7234062558435235,0.7234062558435235,3.0231318185546714,2.8028836251287332,3.542377328785096,1.688159437280189,-0.634026785487878,0,0,0,0,0,10.422525424260812,10.422525424260812,Free At Last,3B,Opt,18,0,0.7234062558435235
Ozzie Albies,ATL,hitter,14.93270043853439,630,571,145,19,75,75,11,0.253885,NA,NA,NA,NA,NA,NA,0.25784941034318853,0.22844935852165427,0.42226779336020626,0.0907559244461442,0.04996549620417354,1.0492879828753667,0,0,0,0,0,0,1.0492879828753667,0,0,1,0,0,0,0,1,1,0,0,2B,0.4277408742732015,0.4277408742732015,0.1107033468406756,0.07214190269104871,0.16327688009927974,0.07920517042572585,0.00241357421647157,0,0,0,0,0,0.1471460635025129,0.15630745583060557,0.2589909132609265,0.01155075402041835,0.04755192198770196,0,0,0,0,0,0.6215471086021653,0,0.6215471086021653,0.6215471086021653,2.369780985973259,2.5581874356333674,2.302545263710312,0.7385697538100827,2.0170995280354567,0,0,0,0,0,9.98618296716248,9.98618296716248,Free At Last,2B,2026,42,0,0.6215471086021653
Ian Happ,CHC,hitter,16.64795937563341,658,565,137,23,84,79,8,0.242746,NA,NA,NA,NA,NA,NA,0.28879133958437114,0.27654396031568673,0.4447887423394172,0.06600430868810488,0.00286697104483709,1.0789953219724169,0,0,0,0,0,0,1.0789953219724169,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.15746003991624047,0.17073583636881529,0.237596011730676,-0.01320086173762097,0.00786399008973642,0,0,0,0,0,0.5604550163678472,0,0.5604550163678472,0.5604550163678472,2.5358871298498897,2.3468589083419147,2.5150879034374176,-0.844079718640094,0.3335816941865198,0,0,0,0,0,6.887335917175648,6.887335917175648,Free At Last,OF,Opt,18,0,0.5604550163678472
Victor Scott II,STL,hitter,11.199124496309876,581,515,117,9,65,50,38,0.226247,NA,NA,NA,NA,NA,NA,0.2234694889640967,0.10821285403657308,0.28151186224013747,0.31352046626849817,-0.06026623417010439,0.8664484373392011,0,0,0,0,0,0,0.8664484373392011,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.09213818929596604,0.00240473008970161,0.07431913163139628,0.23431529584277233,-0.05526921512520506,0,0,0,0,0,0.3479081317346312,0,0.3479081317346312,0.3479081317346312,1.4838815519645645,0.7340885684860965,0.03542377328785082,14.982415005861672,-2.344458501020705,0,0,0,0,0,14.891350398579482,14.891350398579482,Free At Last,OF,2,5,0,0.3479081317346312
Patrick Bailey,SFG,hitter,7.088316402770422,525,473,108,11,53,53,3,0.227826,NA,NA,NA,NA,NA,NA,0.18221358330918655,0.1322601549335893,0.2984025739745457,0.02475161575803933,-0.04982434379660732,0.5878035841787536,0,0,0,0,0,0,0.5878035841787536,1,0,0,0,0,0,0,0,1,0,0,C,0.30256973257349196,0.30256973257349196,0.08319940973740216,0.06011825224254059,0.13850383622214762,0.01650107717202622,0.00424715719937533,0,0,0,0,0,0.0990141735717844,0.07214190269104873,0.1598987377523981,0.00825053858601311,-0.05407150099598265,0,0,0,0,0,0.2852338516052617,0,0.2852338516052617,0.2852338516052617,1.594618981215651,1.579402677651905,1.0627131986355287,0.527549824150059,-2.29365280266427,0,0,0,0,0,2.4706318789888737,2.4706318789888737,Free At Last,C,2,6,0,0.2852338516052617
Gavin Sheets,SDP,hitter,4.446185119745893,497,448,107,16,49,60,2,0.240137,NA,NA,NA,NA,NA,NA,0.16846161475754984,0.19237840717612992,0.337814234688165,0.01650107717202622,-0.00637632497951529,0.7087790088143556,0,0,0,0,0,0,0.7087790088143556,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.03713031508941916,0.08657028322925846,0.13062150407942383,-0.06270409325369963,-0.00137930593461596,0,0,0,0,0,0.19023870320978584,0,0.19023870320978584,0.19023870320978584,0.5979821179558694,1.290216271884655,1.2752558383626342,-4.009378663540447,-0.05850862033399824,0,0,0,0,0,-0.9044330556712872,-0.9044330556712872,Free At Last,1B/3B,2,1,0,0.19023870320978584
Roki Sasaki,LAD,pitcher,1.8645149637552203,NA,NA,NA,NA,NA,NA,NA,NA,123,7,0,129,4.16164,1.28638,0,0,0,0,0,0,0.1717093802618933,0,0.35598678951821405,0.0444534160180804,0.03708198680216577,0.6092315726003535,0.6092315726003535,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.03188888490578018,-0.03627746556510604,0.12307760319777014,0.02111993171119266,0.02545042751260667,0,0.1652593817622436,0.1652593817622436,0.1652593817622436,0,0,0,0,0,1.6455696202531656,-3.9795918367346976,3.062875165327094,1.6520139362293564,1.888138013962928,4.269004899037846,4.269004899037846,Free At Last,IL,2,14,0,0.1652593817622436
Miguel Amaya,CHC,hitter,2.3167199593601095,284,254,61,8,30,34,1,0.239728,NA,NA,NA,NA,NA,NA,0.1031397641372754,0.09618920358806496,0.19142806632329348,0.00825053858601311,-0.00438392696868969,0.39462364566595726,0,0,0,0,0,0,0.39462364566595726,1,0,0,0,0,0,0,0,1,0,0,C,0.30256973257349196,0.30256973257349196,0.08319940973740216,0.06011825224254059,0.13850383622214762,0.01650107717202622,0.00424715719937533,0,0,0,0,0,0.01994035439987324,0.03607095134552437,0.05292423010114586,-0.00825053858601311,-0.00863108416806502,0,0,0,0,0,0.09205391309246534,0,0.09205391309246534,0.09205391309246534,0.32113854482815185,0.5227600411946447,0.5313565993177645,-0.5275498241500589,-0.3661209699650168,0,0,0,0,0,0.4815843912254853,0.4815843912254853,Free At Last,IL,2,5,0,0.09205391309246534
Miles Mikolas,WSN,pitcher,-7.959969317278008,NA,NA,NA,NA,NA,NA,NA,NA,141,7,0,93,4.76351,1.3349,0,0,0,0,0,0,0.1717093802618933,0,0.25664163895499154,0.01307966818762627,0.02499765554290876,0.4664283429474199,0.4664283429474199,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.03188888490578018,-0.03627746556510604,0.02373245263454762,-0.01025381611926147,0.01336609625334966,0,0.02245615210930995,0.02245615210930995,0.02245615210930995,0,0,0,0,0,1.6455696202531656,-3.9795918367346976,0.5905992471258525,-0.8020597490651914,0.991615344054083,-1.553867374366788,-1.553867374366788,Free At Last,P,2,1,0,0.02245615210930995
Matt Olson,ATL,hitter,22.757672941184147,686,595,151,32,91,97,1,0.253214,NA,NA,NA,NA,NA,NA,0.3128572845497354,0.38475681435225983,0.5461330127458668,0.00825053858601311,0.04911112447095678,1.301108774704832,0,0,0,0,0,0,1.301108774704832,0,1,0,0,0,0,1,0,1,0,0,1B,0.4466098192993388,0.4466098192993388,0.11345374055100294,0.1106175841262747,0.19705830356809623,0.04125269293006554,-0.01577250187610062,0,0,0,0,0,0.19940354399873245,0.27413923022598513,0.34907470917777056,-0.03300215434405243,0.0648836263470574,0,0,0,0,0,0.8544989554054931,0,0.8544989554054931,0.8544989554054931,3.2113854482815194,3.447991761071061,4.038310154815009,-2.110199296600235,2.752291108563943,0,0,0,0,0,11.339779176131296,11.339779176131296,Free Birds,1B,2027,38,0,0.8544989554054931
Teoscar Hernandez,LAD,hitter,22.178695457315857,595,546,142,29,75,92,6,0.260762,NA,NA,NA,NA,NA,NA,0.25784941034318853,0.3486858630067355,0.517981826521853,0.04950323151607866,0.07556449211454537,1.249584823502401,0,0,0,0,0,0,1.249584823502401,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.12651811067505786,0.24287773905986404,0.31078909591311177,-0.02970193890964718,0.0805615111594447,0,0,0,0,0,0.7310445178978311,0,0.7310445178978311,0.7310445178978311,2.037568698219999,3.0698249227600405,3.5778011020729465,-1.8991793669402115,3.417329507302891,0,0,0,0,0,10.203344863415666,10.203344863415666,Free Birds,OF,Opt,20,0,0.7310445178978311
Nico Hoerner,CHC,hitter,21.20494365798371,665,607,171,9,79,65,27,0.281115,NA,NA,NA,NA,NA,NA,0.2716013788948252,0.10821285403657308,0.3659654209121787,0.22276454182235397,0.1754309043437752,1.1439751000097065,0,0,0,0,0,0,1.1439751000097065,0,0,1,0,0,0,0,1,1,0,0,2B,0.4277408742732015,0.4277408742732015,0.1107033468406756,0.07214190269104871,0.16327688009927974,0.07920517042572585,0.00241357421647157,0,0,0,0,0,0.1608980320541496,0.03607095134552436,0.20268854081289897,0.1435593713966281,0.17301733012730364,0,0,0,0,0,0.7162342257365046,0,0.7162342257365046,0.7162342257365046,2.591255844475433,2.002059732234809,0.5313565993177644,9.179366940211024,7.339202294115403,0,0,0,0,0,21.643241410354435,21.643241410354435,Free Birds,2B,2026,23,0,0.7162342257365046
Drake Baldwin,ATL,hitter,20.73949599172767,528,471,125,21,66,72,1,0.266365,NA,NA,NA,NA,NA,NA,0.2269074811020059,0.2524966594186705,0.405377081625798,0.00825053858601311,0.08471401004456351,0.9777457707770508,0,0,0,0,0,0,0.9777457707770508,1,0,0,0,0,0,0,0,1,0,0,C,0.30256973257349196,0.30256973257349196,0.08319940973740216,0.06011825224254059,0.13850383622214762,0.01650107717202622,0.00424715719937533,0,0,0,0,0,0.14370807136460373,0.19237840717612992,0.26687324540365037,-0.00825053858601311,0.08046685284518817,0,0,0,0,0,0.6751760382035591,0,0.6751760382035591,0.6751760382035591,2.314412271347716,2.636045314109166,2.833901863028076,-0.5275498241500589,3.4133142071208953,0,0,0,0,0,10.670123831455792,10.670123831455792,Free Birds,C,2,1,0,0.6751760382035591
Spencer Strider,ATL,pitcher,16.2990097576152,NA,NA,NA,NA,NA,NA,NA,NA,159,12,0,187,3.84751,1.20707,0,0,0,0,0,0,0.2943589375918171,0,0.516042865425628,0.07975800149313847,0.08021240353442659,0.9703722080450102,0.9703722080450102,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.15453844223570395,-0.03627746556510604,0.28313367910518417,0.05642451718625073,0.06858084424486749,0,0.5264000172069003,0.5264000172069003,0.5264000172069003,0,0,0,0,0,7.974683544303803,-3.9795918367346976,7.045986366873536,4.413560138894746,5.0879341411559045,20.54257235449329,20.54257235449329,Free Birds,P,2,17,0,0.5264000172069003
Bryan Reynolds,PIT,hitter,14.478082298200944,644,576,146,19,73,76,5,0.252652,NA,NA,NA,NA,NA,NA,0.25097342606737016,0.22844935852165427,0.42789803060500897,0.04125269293006554,0.04514733262619336,0.9937208407502922,0,0,0,0,0,0,0.9937208407502922,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.11964212639923948,0.1226412345747828,0.22070529999626776,-0.03795247749566031,0.05014435167109269,0,0,0,0,0,0.4751805351457225,0,0.4751805351457225,0.4751805351457225,1.926831268968912,2.180020597322348,1.8066124376803985,-2.426729191090271,2.1270675056113144,0,0,0,0,0,5.613802618492701,5.613802618492701,Free Birds,OF,Opt,22,0,0.4751805351457225
Robbie Ray,SFG,pitcher,5.666815400525667,NA,NA,NA,NA,NA,NA,NA,NA,174,10,0,176,4.12049,1.29856,0,0,0,0,0,0,0.2452991146598476,0,0.48568740275353234,0.06608124998108193,0.04703285780660317,0.844100625201065,0.844100625201065,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.10547861930373448,-0.03627746556510604,0.2527782164330884,0.04274776567419419,0.03540129851704407,0,0.4001284343629551,0.4001284343629551,0.4001284343629551,0,0,0,0,0,5.443037974683549,-3.9795918367346976,6.290568725200934,3.343756296286232,2.6263817156144205,13.72415287505044,13.72415287505044,Free Birds,P,Opt,5,0,0.4001284343629551
TJ Friedl,CIN,hitter,12.264968342240484,623,537,132,15,76,61,13,0.244738,NA,NA,NA,NA,NA,NA,0.26128740248109766,0.1803547567276218,0.34344447193296773,0.10725700161817042,0.01064092751693528,0.9029845602767927,0,0,0,0,0,0,0.9029845602767927,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,0.129956102812967,0.07454663278075034,0.13625174132422654,0.02805183119244457,0.01563794656183461,0,0,0,0,0,0.3844442546722231,0,0.3844442546722231,0.3844442546722231,2.092937412845542,1.3458290422245107,1.0981369719233796,1.7936694021102002,0.6633442626667775,0,0,0,0,0,6.99391709177041,6.99391709177041,Free Birds,OF,2026,11,0,0.3844442546722231
Mitch Keller,PIT,pitcher,3.3841897783883605,NA,NA,NA,NA,NA,NA,NA,NA,175,10,0,152,4.19295,1.29673,0,0,0,0,0,0,0.2452991146598476,0,0.4194573023780506,0.06080105223386994,0.04812286977976184,0.77368033905153,0.77368033905153,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.10547861930373448,-0.03627746556510604,0.1865481160576067,0.0374675679269822,0.03649131049020274,0,0.3297081482134201,0.3297081482134201,0.3297081482134201,0,0,0,0,0,5.443037974683549,-3.9795918367346976,4.64238477973344,2.930736008923358,2.7072484531643557,11.743815379770004,11.743815379770004,Free Birds,P,2,6,0,0.3297081482134201
Max Muncy,LAD,hitter,3.6387937828824986,455,375,82,21,60,62,3,0.219736,NA,NA,NA,NA,NA,NA,0.2062795282745508,0.2524966594186705,0.3490747091777705,0.02475161575803933,-0.0619517230185409,0.7706507896104903,0,0,0,0,0,0,0.7706507896104903,0,0,0,1,0,0,1,0,1,0,0,3B,0.4518055273846128,0.4518055273846128,0.1182669295440758,0.08416555313955683,0.18917597142537235,0.04785312379887603,0.01234394947673169,0,0,0,0,0,0.08801259873047498,0.16833110627911368,0.15989873775239816,-0.0231015080408367,-0.0742956724952726,0,0,0,0,0,0.31884526222587756,0,0.31884526222587756,0.31884526222587756,1.4174390944139117,1.5794026776519057,2.4796641301495668,-1.4771395076201643,-3.151539615245183,0,0,0,0,0,0.8478267793500369,0.8478267793500369,Free Birds,3B,Opt,19,0,0.31884526222587756
Reynaldo Lopez,ATL,pitcher,8.516058373550898,NA,NA,NA,NA,NA,NA,NA,NA,144,9,0,145,3.82857,1.25643,0,0,0,0,0,0,0.22076920319386284,0,0.4001401897685352,0.07345102615070127,0.05445205067295182,0.7488124697860511,0.7488124697860511,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.08094870783774971,-0.03627746556510604,0.1672310034480913,0.05011754184381353,0.04282049138339272,0,0.3048402789479412,0.3048402789479412,0.3048402789479412,0,0,0,0,0,4.177215189873421,-3.9795918367346976,4.161664462305423,3.920224681960507,3.176803121185564,11.456315618590216,11.456315618590216,Free Birds,IL,Opt,4,0,0.3048402789479412
Andrew Abbott,CIN,pitcher,4.287820584601448,NA,NA,NA,NA,NA,NA,NA,NA,164,9,0,149,4.17201,1.2703,0,0,0,0,0,0,0.22076920319386284,0,0.4111785398311154,0.05851211829674475,0.05619259089322349,0.7466524522149465,0.7466524522149465,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.08094870783774971,-0.03627746556510604,0.1782693535106715,0.03517863398985701,0.04456103160366439,0,0.3026802613768365,0.3026802613768365,0.3026802613768365,0,0,0,0,0,4.177215189873421,-3.9795918367346976,4.436361786550004,2.751694200694632,3.3059318029375095,10.69161114332087,10.69161114332087,Free Birds,P,2,2,0,0.3026802613768365
Ha-Seong Kim,ATL,hitter,1,413,360,88,9,48,42,15,0.244312,NA,NA,NA,NA,NA,NA,0.16502362261964065,0.10821285403657308,0.2364699642817155,0.12375807879019664,0.00599868616972552,0.6394632058978514,0,0,0,0,0,0,0.6394632058978514,0,0,0,0,1,0,0,1,1,0,0,SS,0.3492615922902857,0.3492615922902857,0.0955761814338752,0.0504993318837341,0.13625174132422654,0.05775377010209177,0.00918056754635808,0,0,0,0,0,0.06944744118576546,0.05771352215283897,0.10021822295748894,0.06600430868810486,-0.00318188137663255,0,0,0,0,0,0.2902016136075657,0,0.2902016136075657,0.2902016136075657,1.1184480354359778,0.9899073120494334,0.8501705589084229,4.22039859320047,-0.1349718613840726,0,0,0,0,0,7.043952638210231,7.043952638210231,Free Birds,SS,2,10,0,0.2902016136075657
Miguel Andujar,SDP,hitter,2.959465230535685,364,339,93,9,39,44,2,0.273884,NA,NA,NA,NA,NA,NA,0.13408169337845802,0.10821285403657308,0.247730438771321,0.01650107717202622,0.07983520800100408,0.5863612713593824,0,0,0,0,0,0,0.5863612713593824,0,0,0,1,0,1,1,0,1,0,0,3B,0.4518055273846128,0.4518055273846128,0.1182669295440758,0.08416555313955683,0.18917597142537235,0.04785312379887603,0.01234394947673169,0,0,0,0,0,0.01581476383438221,0.02404730089701624,0.05855446734594866,-0.03135204662684982,0.06749125852427239,0,0,0,0,0,0.1345557439747697,0,0.1345557439747697,0.1345557439747697,0.25469608727749954,0.578372811534501,0.3542377328785096,-2.0046893317702237,2.8629039589827077,0,0,0,0,0,2.045521258902994,2.045521258902994,Free Birds,1B/3B,2,1,0,0.1345557439747697
Logan Henderson,MIL,pitcher,3.8308310807372,NA,NA,NA,NA,NA,NA,NA,NA,105,7,0,106,4.13465,1.21811,0,0,0,0,0,0,0.1717093802618933,0,0.29251627665837743,0.03921297921649456,0.05000338026359587,0.5534420164003612,0.5534420164003612,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.03188888490578018,-0.03627746556510604,0.05960709033793351,0.01587949490960682,0.03837182097403677,0,0.10946982556225124,0.10946982556225124,0.10946982556225124,0,0,0,0,0,1.6455696202531656,-3.9795918367346976,1.4833655509207446,1.2421037742774117,2.8467613681605406,3.2382084768771646,3.2382084768771646,Free Birds,IL,2,1,0,0.10946982556225124
