Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Christian Vázquez","MIN",25,98,91,21,15,4,0,2,9,9,6,0,19,0,1,1,,1,0,0.231648,0.0569091,0.19647,0.289658,0.277012,0.336881,0.270546,0.613892,0.105233,2.64989,0.272628,-0.435211,-0.168995,8.04603,-3.40539,69.4368,-0.604206,0.6616,-4.1257078647613525,2.5782668590545654,0.190108,639.0999755859375,,,,,,,76.9,3.076,76.9,3.076,,,,,,,,,,,,,,,,,,,"Christian Vazquez","9774",543877
"Rhys Hoskins","MIL",26,112,97,22,13,4,0,5,13,16,12,0,30,1,1,0,,1,0,0.223412,0.109238,0.272276,0.401201,0.315686,0.422985,0.322281,0.73867,0.199573,2.49675,0.266038,-0.37981,-0.133667,13.8541,0.784544,108.141,-0.513477,-0.215395,0.5445423126220703,-2.3820612728595734,0.186705,259.55999755859375,,,,,,,125.7,4.834615384,125.7,4.834615384,,,,,,,,,,,,,,,,,,,"Rhys Hoskins","16472",656555
"Starling Marte","NYM",22,94,85,22,16,4,1,2,11,10,6,0,19,2,1,1,,4,1,0.257153,0.0659116,0.201184,0.327618,0.321059,0.381264,0.310051,0.702323,0.124111,6.21039,0.307882,0.274156,0.253361,10.6888,-0.268054,102.529,0.527517,-0.00920861,0.8030344545841217,-2.0621406380087137,0.185555,457,,,,,,,103.1,4.686363636,103.1,4.686363636,,,,,,,,,,,,,,,,,,,"Starling Marte","9241",516782
"Nick Kurtz","ATH",45,194,174,41,24,7,1,8,24,24,16,1,56,1,1,0,,1,0,0.232659,0.08507,0.288542,0.294827,0.302189,0.424053,0.314036,0.726242,0.191394,3.52966,0.28973,-0.265696,-0.198579,22.6991,0.0693617,96.663,-0.464275,-0.0590676,-1.2240870594978333,-3.726660083979368,0.180391,999,,,,,,,209.7,4.66,209.7,4.66,,,,,,,,,,,,,,,,,,,"Nick Kurtz","35110",701762
"Jose Siri","NYM",12,50,46,10,6,2,0,2,7,6,3,0,18,0,0,0,,2,0,0.208999,0.0674749,0.354966,0.190088,0.268673,0.387855,0.285792,0.656528,0.178856,6.14616,0.285702,0.173491,0.137353,4.75014,-1.12914,85.6751,0.310844,0.435323,-0.5266207754611969,0.6152613312005997,0.17842,441.3900146484375,,,,,,,47.4,3.95,47.4,3.95,,,,,,,,,,,,,,,,,,,"Jose Siri","17452",642350
"JJ Bleday","ATH",13,57,50,12,7,3,0,2,7,6,7,0,12,0,0,0,,0,0,0.232535,0.114987,0.215033,0.534744,0.323565,0.420465,0.324963,0.74403,0.18793,3.75356,0.266162,-0.0919149,-0.0843751,7.21126,0.525216,104.166,-0.17629,-0.370832,0.10394251346588135,-0.3550909012556076,0.178304,263.0799865722656,,,,,,,65.7,5.053846153,65.7,5.053846153,,,,,,,,,,,,,,,,,,,"JJ Bleday","26368",668709
"Yohel Pozo","STL",15,58,52,12,8,2,0,1,6,6,5,0,14,1,0,0,,1,0,0.226651,0.077878,0.237272,0.328222,0.294007,0.356454,0.287425,0.650461,0.129802,4.53885,0.279558,0,-0.012108,5.55413,-1.22555,84.5156,-0.012108,0,-1.0559993432834744,0.8345679044723511,0.172352,999,,,,,,,50.3,3.353333333,50.3,3.353333333,,,,,,,,,,,,,,,,,,,"Yohel Pozo","18848",650968
"Rafael Marchán","PHI",12,47,42,10,7,2,0,1,5,4,4,0,8,1,0,0,,0,0,0.230027,0.0835531,0.177827,0.469855,0.304792,0.323094,0.2826,0.627886,0.0930665,2.3435,0.272667,-0.0834071,-0.0787641,4.30417,-1.17259,77.6765,-0.162171,0.588249,-1.3779011964797974,1.5049161314964294,0.170791,707.3800048828125,,,,,,,44.2,3.683333333,44.2,3.683333333,,,,,,,,,,,,,,,,,,,"Rafael Marchan","21646",665561
"Jack Suwinski","PIT",17,73,65,14,8,3,0,3,9,9,8,0,22,0,0,0,,2,0,0.214748,0.107002,0.304757,0.351105,0.30157,0.389811,0.30336,0.691382,0.175064,4.50777,0.278751,0.0700735,0.132647,7.94721,-0.604471,91.4061,0.202721,0.413255,-0.5280718505382538,-0.30649831891059875,0.160109,606.4199829101562,,,,,,,78.1,4.594117647,78.1,4.594117647,,,,,,,,,,,,,,,,,,,"Jack Suwinski","22244",669261
"Davis Schneider","TOR",14,58,51,11,6,3,0,2,7,7,7,0,17,1,0,0,,1,0,0.211494,0.117451,0.296577,0.396023,0.312604,0.381607,0.308486,0.694212,0.170113,4.09159,0.277222,-0.046567,0.00462174,6.57667,-0.24047,96.1359,-0.0419452,0.599289,-0.30698901414871216,-0.18713122606277466,0.157239,656.4099731445312,,,,,,,64,4.571428571,64,4.571428571,,,,,,,,,,,,,,,,,,,"Davis Schneider","23565",676914
"Rob Refsnyder","BOS",12,54,47,13,8,2,0,2,7,7,6,0,13,1,0,0,,1,0,0.268135,0.103938,0.242272,0.429014,0.352258,0.431344,0.342894,0.783602,0.16321,3.57639,0.332598,-0.0773524,-0.0301584,7.56657,1.27382,114.841,-0.107511,-0.467426,0.8321712017059326,-1.1735984683036804,0.156977,735.4199829101562,,,,,,,73.3,6.108333333,73.3,6.108333333,,,,,,,,,,,,,,,,,,,"Rob Refsnyder","13770",608701
"Jose Iglesias","SDP",22,96,90,23,18,5,0,1,10,9,4,0,15,1,1,0,,1,0,0.261379,0.0436275,0.159817,0.272985,0.30258,0.34289,0.285366,0.645469,0.0815108,3.58593,0.305232,-0.145686,-0.123906,9.03543,-2.18865,85.0973,-0.269592,-0.168483,-1.932873696088791,0.3058992773294449,0.155294,643.3099975585938,,,,,,,79.6,3.618181818,79.6,3.618181818,,,,,,,,,,,,,,,,,,,"Jose Iglesias","10231",578428
"Anthony Santander","TOR",19,81,72,17,9,3,0,4,10,11,7,0,17,1,1,0,,0,0,0.231058,0.0913618,0.210928,0.433143,0.307218,0.445502,0.324826,0.752721,0.214444,2.62898,0.245691,-0.100745,-0.0745826,10.1717,0.732566,107.355,-0.175328,0.0203045,0.5232134759426117,-1.8253745287656784,0.153953,99.44999694824219,,,,,,,93.5,4.921052631,93.5,4.921052631,,,,,,,,,,,,,,,,,,,"Anthony Santander","14551",623993
"Brice Matthews","HOU",15,66,59,13,8,2,0,2,8,7,6,0,23,1,0,0,,2,1,0.213594,0.0925711,0.347105,0.266695,0.295066,0.356428,0.290167,0.651495,0.142834,5.23062,0.309876,0.124681,0.0983226,6.49579,-1.25417,83.8094,0.223004,-0.0422926,-1.0394970029592514,0.21125677973031998,0.151257,999,,,,,,,60.4,4.026666666,60.4,4.026666666,,,,,,,,,,,,,,,,,,,"Brice Matthews","33280",694728
"Randal Grichuk","KCR",22,94,86,22,13,5,1,3,12,12,6,0,18,1,1,0,,0,0,0.252833,0.063877,0.195505,0.326728,0.305301,0.431182,0.318387,0.736484,0.17835,3.27796,0.284303,-0.156166,-0.12663,11.3198,0.362933,99.1383,-0.282796,-0.148993,-0.3777892738580704,-1.4167401492595673,0.149508,575.7000122070312,,,,,,,106.6,4.845454545,106.6,4.845454545,,,,,,,,,,,,,,,,,,,"Randal Grichuk","10243",545341
"Eli White","ATL",18,76,69,17,12,3,1,1,9,7,5,0,21,1,0,0,,3,1,0.240486,0.0691877,0.270608,0.255675,0.304168,0.365878,0.295973,0.670047,0.125392,7.15918,0.321386,0.120205,0.183217,7.79421,-1.08018,88.2281,0.303422,0.0459113,-0.7353896498680115,-0.2935948558151722,0.149341,750.8099975585938,,,,,,,70.9,3.938888888,70.9,3.938888888,,,,,,,,,,,,,,,,,,,"Eli White","19346",642201
"Amed Rosario","NYY",14,58,55,15,11,3,1,1,7,6,2,0,10,1,0,0,,2,0,0.266445,0.0405627,0.178467,0.227284,0.301613,0.375127,0.2956,0.67674,0.108682,5.99095,0.313045,0.0569229,0.071155,5.96097,-0.846088,87.6538,0.128078,-0.0689942,-0.7175157219171524,0.13933908194303513,0.148258,571.9000244140625,,,,,,,65.6,4.685714285,65.6,4.685714285,,,,,,,,,,,,,,,,,,,"Amed Rosario","15518",642708
"Austin Wynns","ATH",13,50,46,11,7,2,0,1,5,5,3,0,13,1,0,0,,0,0,0.230415,0.0624755,0.263669,0.236946,0.287715,0.355095,0.284151,0.64281,0.12468,1.77041,0.294856,-0.122373,-0.0771891,4.68238,-1.19546,76.1446,-0.199562,0.2412,-1.6103930324316025,1.2249961346387863,0.139767,750.3699951171875,,,,,,,42.8,3.292307692,42.8,3.292307692,,,,,,,,,,,,,,,,,,,"Austin Wynns","15271",642851
"Brett Wisely","SFG",11,46,42,10,6,2,0,1,5,4,3,0,11,0,0,0,,1,0,0.232654,0.0722816,0.236609,0.305489,0.290157,0.365074,0.288237,0.655231,0.132421,4.67041,0.288645,-0.0500415,0.0377722,4.40862,-0.936184,86.2089,-0.0122694,0.422223,-0.745233703404665,0.6021611839532852,0.139124,749.219970703125,,,,,,,40.1,3.645454545,40.1,3.645454545,,,,,,,,,,,,,,,,,,,"Brett Wisely","27735",689172
"Nick Fortes","TBR",22,88,80,18,13,3,0,2,8,8,5,0,13,1,1,1,,1,0,0.228124,0.0532921,0.149405,0.356694,0.280537,0.336046,0.272792,0.616583,0.107922,3.566,0.251574,-0.0616761,-0.0618852,7.36962,-2.8924,70.6183,-0.123561,-0.260094,-3.157311610877514,1.4574987292289734,0.138058,583.8699951171875,,,,,,,68.2,3.1,68.2,3.1,,,,,,,,,,,,,,,,,,,"Nick Fortes","21538",663743
"Isaac Paredes","HOU",5,23,20,5,3,1,0,1,3,3,3,0,4,0,0,0,,0,0,0.245319,0.116135,0.166676,0.696772,0.347226,0.437669,0.344203,0.784895,0.19235,2.69725,0.25874,-0.0639662,-0.039189,3.23753,0.565127,120.91,-0.103155,0.000578712,0.45909978449344635,0.08236883895006031,0.137492,184.41000366210938,,,,,,,29.3,5.86,29.3,5.86,,,,,,,,,,,,,,,,,,,"Isaac Paredes","20036",670623
"Andrew McCutchen","PIT",37,160,140,34,22,6,0,5,18,17,18,0,36,1,1,0,,1,0,0.242703,0.111325,0.226165,0.49223,0.332085,0.39502,0.32122,0.727105,0.152317,2.97698,0.291306,-0.544171,-0.20168,19.6926,0.985842,103.814,-0.745851,0.00981285,-0.03633713722229004,-3.8997549870982766,0.132486,589.6199951171875,,,,,,,173.7,4.694594594,173.7,4.694594594,,,,,,,,,,,,,,,,,,,"Andrew McCutchen","9847",457705
"Austin Slater","NYY",16,70,61,15,10,3,0,2,8,7,7,0,20,1,1,0,,1,0,0.238932,0.10641,0.282053,0.37727,0.328717,0.360669,0.308604,0.689386,0.121738,4.00692,0.323607,0.0296136,-0.0162255,7.88698,-0.281496,96.5822,0.0133881,-0.122159,-0.2675141226500273,-0.8721589148044586,0.131907,747.72998046875,,,,,,,76.4,4.775,76.4,4.775,,,,,,,,,,,,,,,,,,,"Austin Slater","16153",596103
"Wilmer Flores","SFG",29,126,113,27,18,5,0,4,14,16,10,0,20,2,1,0,,0,0,0.239499,0.0831841,0.158188,0.525855,0.310612,0.390294,0.308138,0.700906,0.150795,1.85409,0.255863,-0.422824,-0.184687,14.1444,-0.5538,100.035,-0.607511,0.172334,-0.6024554292671382,-2.2568331956863403,0.128173,619.8200073242188,,,,,,,126.3,4.355172413,126.3,4.355172413,,,,,,,,,,,,,,,,,,,"Wilmer Flores","5827",527038
"Josh Rojas","CHW",25,108,96,21,15,4,0,2,11,9,10,0,24,0,1,1,,3,1,0.224323,0.0937003,0.22453,0.417317,0.299231,0.32571,0.279698,0.624941,0.101386,4.76188,0.280581,0.211258,0.118182,9.61931,-2.94097,75.4582,0.329439,-0.134035,-2.7720872163772583,0.283094197511673,0.126831,589.5999755859375,,,,,,,84.9,3.396,84.9,3.396,,,,,,,,,,,,,,,,,,,"Josh Rojas","19734",668942
"Drew Millas","WSN",5,21,20,5,3,1,0,0,2,2,2,0,4,0,0,0,,1,0,0.242886,0.0731836,0.185596,0.394316,0.299496,0.355372,0.288389,0.654868,0.112486,4.95616,0.2838,-0.00129673,0.0468369,2.05601,-0.433431,83.5352,0.0455402,0.460752,-0.3620353303849697,0.877418577671051,0.124851,999,,,,,,,18.8,3.76,18.8,3.76,,,,,,,,,,,,,,,,,,,"Drew Millas","25643",686452
"Miguel Rojas","LAD",11,46,42,11,8,2,0,1,5,4,3,0,5,1,0,0,,1,0,0.251643,0.0595021,0.118,0.504256,0.304398,0.347214,0.28914,0.651612,0.0955706,4.23381,0.274848,-0.0521327,0.00421655,4.44194,-0.902865,84.3077,-0.0479161,0.409276,-0.8819200247526169,0.5728560984134674,0.121998,693.4299926757812,,,,,,,48.7,4.427272727,48.7,4.427272727,,,,,,,,,,,,,,,,,,,"Miguel Rojas","7802",500743
"Jesse Winker","NYM",14,62,52,12,8,2,0,1,7,7,8,0,13,1,0,0,,1,0,0.236682,0.128145,0.212944,0.601778,0.343382,0.379604,0.321942,0.722986,0.142921,4.7119,0.285172,-0.19842,-0.0241247,7.63171,0.416227,110.79,-0.222544,-0.211153,0.551644042134285,-1.3971097618341446,0.120513,400.7099914550781,,,,,,,59.3,4.235714285,59.3,4.235714285,,,,,,,,,,,,,,,,,,,"Jesse Winker","13590",608385
"Tyler Locklear","ARI",32,137,123,28,18,6,0,4,15,14,11,0,40,3,0,0,,2,0,0.22521,0.0785715,0.289149,0.271733,0.301443,0.364524,0.294852,0.665967,0.139314,4.07288,0.300438,-0.0182762,0.037877,13.9586,-2.0758,86.5999,0.0196007,1.33039,-2.116941833868623,-1.221463680267334,0.11721,725.6099853515625,,,,,,,134.6,4.20625,134.6,4.20625,,,,,,,,,,,,,,,,,,,"Tyler Locklear","31396",682988
"Denzel Clarke","ATH",20,88,80,17,11,3,1,2,10,8,6,0,30,1,0,0,,3,1,0.213701,0.0685612,0.335384,0.204426,0.276898,0.341266,0.273638,0.618164,0.127566,6.99087,0.310281,0.159597,0.248889,7.44709,-2.83913,68.9262,0.408486,0.572849,-2.8075451850891113,0.887664258480072,0.116092,739.5,,,,,,,72.3,3.615,72.3,3.615,,,,,,,,,,,,,,,,,,,"Denzel Clarke","29858",672016
"Orlando Arcia","COL",36,154,141,34,23,6,0,4,16,16,11,0,30,1,1,0,,0,0,0.240061,0.0702334,0.195539,0.359178,0.295517,0.381189,0.296327,0.676705,0.141127,2.4688,0.273788,-0.220759,-0.172038,15.8272,-2.14344,75.8933,-0.392797,0.725795,-4.7005652487277985,0.809128075838089,0.115897,462.8599853515625,,,,,,,140.4,3.9,140.4,3.9,,,,,,,,,,,,,,,,,,,"Orlando Arcia","13185",606115
"Darell Hernaiz","ATH",21,93,85,22,17,4,0,1,11,8,6,0,16,0,0,0,,1,0,0.255294,0.0698912,0.170775,0.409259,0.308938,0.335285,0.286767,0.644223,0.0799912,3.5562,0.303522,-0.032812,-0.122085,8.79906,-2.00147,77.9407,-0.154897,-0.484369,-2.5521086156368256,0.475816011428833,0.115662,750.6199951171875,,,,,,,79.1,3.766666666,79.1,3.766666666,,,,,,,,,,,,,,,,,,,"Darell Hernaiz","26224",687231
"Blaze Alexander","ARI",31,135,122,29,21,6,0,2,15,13,10,0,41,2,0,0,,2,1,0.237915,0.0760854,0.302427,0.251583,0.306227,0.338757,0.288607,0.644985,0.100842,4.34113,0.339383,-0.0635657,-0.0195121,13.0457,-2.72148,82.261,-0.0830778,-0.811517,-2.8642953410744667,-0.42710360884666443,0.114366,746.6199951171875,,,,,,,113.6,3.664516129,113.6,3.664516129,,,,,,,,,,,,,,,,,,,"Blaze Alexander","23789",677942
"Kristian Campbell","BOS",16,70,61,15,10,3,0,2,8,7,7,0,17,1,0,0,,1,0,0.246853,0.0987199,0.239147,0.4128,0.331306,0.383299,0.316825,0.714605,0.136446,4.96101,0.311679,-0.0476217,0.0101011,8.30967,0.181533,96.9423,-0.0375206,-0.302478,-0.2875841408967972,-1.0327245891094208,0.112038,285.70001220703125,,,,,,,76.4,4.775,76.4,4.775,,,,,,,,,,,,,,,,,,,"Kristian Campbell","33644",692225
"Abraham Toro","BOS",27,117,107,27,17,6,1,3,13,13,8,0,21,1,1,0,,1,0,0.250465,0.0664079,0.179199,0.370582,0.308308,0.40058,0.309763,0.708888,0.150114,3.85455,0.284868,-0.170629,-0.15195,13.2736,-0.360682,92.0934,-0.322579,0.524106,-1.4072288274765015,-1.5623135566711426,0.110053,749.6500244140625,,,,,,,124.4,4.607407407,124.4,4.607407407,,,,,,,,,,,,,,,,,,,"Abraham Toro","19844",647351
"Jacob Melton","HOU",15,66,61,13,9,3,0,2,8,7,4,0,18,0,1,0,,3,1,0.214975,0.0664558,0.269965,0.246165,0.267674,0.343216,0.26825,0.61089,0.128241,5.9214,0.272384,0.212866,0.304596,5.32237,-2.42759,68.7612,0.517462,0.577632,-1.918457269668579,0.6839594766497612,0.109341,999,,,,,,,54.2,3.613333333,54.2,3.613333333,,,,,,,,,,,,,,,,,,,"Jacob Melton","31661",689200
"Dairon Blanco","KCR",5,21,19,5,3,1,0,0,3,2,1,0,5,0,0,0,,3,1,0.243836,0.0626474,0.257716,0.243087,0.301651,0.355805,0.291297,0.657456,0.111969,7.61734,0.319023,0.16719,0.332855,2.03471,-0.370448,80.5384,0.500045,0.402963,0.029076755046844482,0.31299348920583725,0.108757,659.2100219726562,,,,,,,17.8,3.56,17.8,3.56,,,,,,,,,,,,,,,,,,,"Dairon Blanco","19779",680118
"Lenyn Sosa","CHW",33,144,136,34,24,6,0,4,14,15,6,0,31,1,1,1,,1,0,0.249548,0.0389556,0.217614,0.179013,0.281496,0.385149,0.28923,0.666645,0.135601,2.98274,0.296204,-0.163308,-0.170996,14.0026,-2.83353,82.0026,-0.334304,-0.173182,-3.3830462098121643,-0.5575953423976898,0.107654,467.55999755859375,,,,,,,132.3,4.009090909,132.3,4.009090909,,,,,,,,,,,,,,,,,,,"Lenyn Sosa","22896",672820
"Derek Hill","MIA",15,64,59,14,10,2,0,2,7,6,4,0,19,1,0,1,,2,1,0.23817,0.0573067,0.294126,0.194837,0.287375,0.373818,0.289122,0.661193,0.135649,6.36486,0.321048,0.0799876,0.134425,6.222,-1.26577,82.1678,0.214412,-0.101475,-1.113309919834137,0.05979029834270477,0.106886,581.030029296875,,,,,,,60,4,60,4,,,,,,,,,,,,,,,,,,,"Derek Hill","16947",656537
"Andrew Knizner","SFG",7,29,26,6,4,1,0,1,3,3,2,0,7,0,0,0,,1,0,0.226651,0.077878,0.237272,0.328222,0.294007,0.356454,0.287425,0.650461,0.129802,4.53885,0.279558,0,-0.00610908,2.80232,-0.618351,85.6446,-0.00610908,0,-0.4943988877348602,0.5725308656692505,0.106549,999,,,,,,,27.8,3.971428571,27.8,3.971428571,,,,,,,,,,,,,,,,,,,"Andrew Knizner","19514",668800
"Reese McGuire","CHC",8,32,29,7,5,1,0,1,3,3,2,0,8,0,0,0,,0,0,0.229637,0.0666001,0.240802,0.276576,0.283839,0.337004,0.274831,0.620844,0.107368,3.98313,0.288949,-0.0453926,0.0168886,2.73425,-0.999903,76.0408,-0.028504,0.268425,-0.9181474484503269,0.8934248089790344,0.104962,999,,,,,,,28.5,3.5625,28.5,3.5625,,,,,,,,,,,,,,,,,,,"Reese McGuire","15674",624512
"Colson Montgomery","CHW",45,192,171,35,23,7,0,5,18,18,16,0,60,4,1,0,,1,0,0.201769,0.0839831,0.311352,0.269737,0.282561,0.323789,0.271262,0.60635,0.12202,3.26421,0.277785,-0.125572,-0.205577,15.8837,-6.5645,69.6658,-0.331149,-0.0179123,-7.182596862316132,1.5524581037461758,0.104748,576.3300170898438,,,,,,,154.2,3.426666666,154.2,3.426666666,,,,,,,,,,,,,,,,,,,"Colson Montgomery","29712",695657
"Colby Thomas","ATH",13,57,54,12,7,4,0,1,6,6,3,0,16,0,0,0,,1,0,0.227787,0.0497418,0.283106,0.175701,0.270798,0.378081,0.282623,0.648879,0.150293,4.10232,0.29767,-0.00630058,-0.0191799,5.2556,-1.43044,75.095,-0.0254805,0.999116,-1.700904630124569,0.731523185968399,0.104199,999,,,,,,,45.1,3.469230769,45.1,3.469230769,,,,,,,,,,,,,,,,,,,"Colby Thomas","31855",687515
"Gary Sánchez","BAL",8,32,29,6,4,1,0,1,4,4,3,0,9,1,0,0,,0,0,0.216594,0.0863735,0.267348,0.323075,0.298319,0.405227,0.308335,0.703545,0.188633,1.86944,0.252639,-0.0852228,-0.0471841,3.64227,-0.13727,96.396,-0.132407,0.0331044,-0.26946069300174713,0.15578961372375488,0.103713,522.8200073242188,,,,,,,28.9,3.6125,28.9,3.6125,,,,,,,,,,,,,,,,,,,"Gary Sanchez","11442",596142
"Michael A. Taylor","CHW",23,101,91,19,13,3,0,3,11,10,8,0,34,1,1,1,,3,1,0.210662,0.0767157,0.335745,0.228494,0.274503,0.348357,0.274958,0.62286,0.137695,5.56817,0.295787,0.2011,0.26156,8.62028,-3.13829,72.2038,0.462661,0.985147,-2.825929492712021,0.3308255076408386,0.101712,719.5700073242188,,,,,,,82.2,3.573913043,82.2,3.573913043,,,,,,,,,,,,,,,,,,,"Michael A. Taylor","11489",572191
"Jordan Walker","STL",31,135,123,30,19,6,1,4,14,15,9,0,34,2,1,0,,2,1,0.240372,0.0678891,0.253353,0.267962,0.299474,0.389009,0.301429,0.688482,0.148636,4.42942,0.300536,-0.098384,-0.0887447,14.4099,-1.32192,94.2443,-0.187129,-0.894245,-1.0875101387500763,-2.338689684867859,0.0994415,295.69000244140625,,,,,,,139.7,4.506451612,139.7,4.506451612,,,,,,,,,,,,,,,,,,,"Jordan Walker","27475",691023
"Gio Urshela","ATH",15,66,61,16,12,3,0,1,6,7,4,0,11,0,1,0,,0,0,0.263673,0.058562,0.165721,0.353377,0.306076,0.373009,0.297133,0.679085,0.109336,2.10353,0.301868,-0.169458,-0.106312,6.83747,-0.877195,85.0575,-0.27577,-0.0902893,-1.435638189315796,0.11434037238359451,0.0993069,522.22998046875,,,,,,,58.7,3.913333333,58.7,3.913333333,,,,,,,,,,,,,,,,,,,"Gio Urshela","10681",570482
"Andruw Monasterio","MIL",10,42,37,9,6,2,0,1,5,4,4,0,10,0,0,0,,1,0,0.230012,0.0997933,0.249052,0.400693,0.312569,0.33417,0.290584,0.646739,0.104158,4.55236,0.298465,-0.0065256,0.0390267,4.12209,-0.778992,86.1201,0.0325011,-0.0216171,-0.6439379155635834,0.22838285192847252,0.0982348,750.3099975585938,,,,,,,42.5,4.25,42.5,4.25,,,,,,,,,,,,,,,,,,,"Andruw Monasterio","19455",655316
"Christian Encarnacion-Strand","CIN",17,76,70,18,11,3,0,3,9,11,4,0,20,1,1,0,,0,0,0.252593,0.0526251,0.25906,0.203139,0.299315,0.455584,0.324119,0.754899,0.20299,3.21572,0.299533,-0.125651,-0.115296,9.46026,0.64134,103.506,-0.240947,-0.0366469,0.06651724874973297,-1.5824802182614803,0.097499,213.66000366210938,,,,,,,82.7,4.864705882,82.7,4.864705882,,,,,,,,,,,,,,,,,,,"Christian Encarnacion-Strand","30011",687952
"Taylor Trammell","HOU",14,62,55,11,7,2,0,2,7,7,6,0,19,0,0,0,,1,0,0.208991,0.103647,0.312461,0.331711,0.295818,0.360324,0.291586,0.656142,0.151333,4.78105,0.282305,-0.00206431,0.065632,6.11853,-1.09695,84.7836,0.0635677,0.267858,-1.041136123239994,-0.16562968492507935,0.095877,999,,,,,,,51.1,3.65,51.1,3.65,,,,,,,,,,,,,,,,,,,"Taylor Trammell","19960",666211
"Justin Turner","CHC",23,98,86,21,15,4,0,2,11,11,9,0,17,2,1,0,,0,0,0.246592,0.0941439,0.176872,0.532271,0.326781,0.363362,0.307251,0.690143,0.11677,2.51539,0.283702,-0.363933,-0.133759,10.9349,-0.500981,98.5639,-0.497692,0.159911,-0.661002054810524,-1.6067551672458649,0.095277,537.5399780273438,,,,,,,95,4.130434782,95,4.130434782,,,,,,,,,,,,,,,,,,,"Justin Turner","5235",457759
"Will Wagner","TOR",21,92,83,21,16,4,0,1,10,9,8,0,17,0,0,0,,0,0,0.257324,0.0909976,0.182138,0.499608,0.328131,0.34862,0.302776,0.676752,0.0912964,2.6928,0.310181,-0.12097,-0.149195,9.94689,-0.803218,92.2158,-0.270165,-0.00208596,-1.112132877111435,-1.1656662542372942,0.0933315,526.3900146484375,,,,,,,79.6,3.79047619,79.6,3.79047619,,,,,,,,,,,,,,,,,,,"Will Wagner","29634",695238
"Andy Ibáñez","DET",6,27,25,6,4,1,0,1,3,3,2,0,5,0,0,0,,0,0,0.236409,0.069955,0.202288,0.345819,0.293023,0.367518,0.290926,0.660541,0.131109,3.02327,0.278528,-0.014801,-0.0432888,2.65371,-0.49266,84.2251,-0.0580898,0.650579,-0.5574885793030262,0.5221836268901825,0.0924594,744.9400024414062,,,,,,,26.9,4.483333333,26.9,4.483333333,,,,,,,,,,,,,,,,,,,"Andy Ibanez","18819",628451
"Endy Rodríguez","PIT",6,26,24,6,4,1,0,1,3,3,2,0,5,0,0,0,,0,0,0.240294,0.0807852,0.201893,0.400138,0.303575,0.366602,0.295818,0.670177,0.126308,2.96274,0.287481,-0.0294118,-0.0361078,2.67246,-0.374079,86.1662,-0.0655196,0.473173,-0.48460032790899277,0.5222469791769981,0.0915994,419.0899963378906,,,,,,,27.9,4.65,27.9,4.65,,,,,,,,,,,,,,,,,,,"Endy Rodriguez","25332",682848
"Thomas Saggese","STL",8,34,31,8,5,2,0,1,4,4,2,0,8,0,0,0,,0,0,0.249139,0.0552425,0.24771,0.223013,0.298363,0.384778,0.298552,0.683141,0.135639,4.36032,0.311924,-0.020396,-0.0104397,3.52432,-0.408646,92.2457,-0.0308357,-0.0122838,-0.334096547216177,0.1241359245032072,0.0915738,694.5,,,,,,,35,4.375,35,4.375,,,,,,,,,,,,,,,,,,,"Thomas Saggese","27883",695336
"J.D. Martinez",,17,73,66,16,10,4,0,3,9,10,6,0,20,1,1,0,,0,0,0.246943,0.0869305,0.278333,0.312325,0.316519,0.432503,0.325252,0.749022,0.185559,1.8373,0.311308,-0.32354,-0.111466,9.24051,0.688823,107.789,-0.435007,0,0.23130583763122559,-1.8320987224578857,0.0885435,696.6699829101562,,,,,,,84.4,4.964705882,84.4,4.964705882,,,,,,,,,,,,,,,,,,,"J.D. Martinez","6184",502110
"Kody Clemens","MIN",33,142,130,30,17,6,1,6,17,18,10,0,35,1,1,0,,1,0,0.2278,0.0686242,0.245812,0.279173,0.28497,0.4176,0.304011,0.70257,0.189799,4.23368,0.265146,-0.121632,-0.116158,15.5098,-1.09938,92.4137,-0.237789,-0.0737181,-1.505576103925705,-2.5653846859931946,0.0872771,744.4199829101562,,,,,,,152.4,4.618181818,152.4,4.618181818,,,,,,,,,,,,,,,,,,,"Kody Clemens","20572",665019
"Trey Sweeney","DET",7,29,26,6,4,1,0,1,3,3,2,0,8,0,0,0,,1,0,0.222232,0.0803144,0.260728,0.308038,0.289144,0.350537,0.28277,0.639681,0.128304,5.47663,0.284613,0.00360462,0.0271374,2.6828,-0.725776,78.625,0.0307421,0.20876,-0.7023341506719589,0.5217224806547165,0.0854756,499.0199890136719,,,,,,,27.8,3.971428571,27.8,3.971428571,,,,,,,,,,,,,,,,,,,"Trey Sweeney","29575",700242
