Name,Team,player_type,fg_auction_dollars,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ERA,WHIP,sgp_R,sgp_HR,sgp_RBI,sgp_SB,sgp_AVG,sgp_hitting,sgp_W,sgp_SV,sgp_SO,sgp_ERA,sgp_WHIP,sgp_pitching,sgp_total,p_c,p_1b,p_2b,p_3b,p_ss,p_of,p_ci,p_mi,p_dh,p_sp,p_rp,replacement_position,replacement_level_sgp,repl_sgp_total,repl_sgp_R,repl_sgp_HR,repl_sgp_RBI,repl_sgp_SB,repl_sgp_AVG,repl_sgp_W,repl_sgp_SV,repl_sgp_SO,repl_sgp_ERA,repl_sgp_WHIP,sgpar_R,sgpar_HR,sgpar_RBI,sgpar_SB,sgpar_AVG,sgpar_W,sgpar_SV,sgpar_SO,sgpar_ERA,sgpar_WHIP,sgpar_hitting,sgpar_pitching,sgpar_total,sgpar,$_R,$_RBI,$_HR,$_SB,$_AVG,$_W,$_SV,$_SO,$_ERA,$_WHIP,$_cat,standings_value,billikenTeam,slot,contract,salary
Will Wagner,SDP,hitter,-16.09354418145437,35,31,8,1,4,3,0,0.253,NA,NA,NA,NA,NA,NA,0.01375196855163672,0.01202365044850812,0.01689071173440825,0,0.00250963784791105,0.04517596858246413,0,0,0,0,0,0,0.04517596858246413,0,0,0,1,0,0,1,0,1,0,0,3B,0.4518055273846128,0.4518055273846128,0.1182669295440758,0.08416555313955683,0.18917597142537235,0.04785312379887603,0.01234394947673169,0,0,0,0,0,-0.10451496099243908,-0.07214190269104871,-0.1722852596909641,-0.04785312379887603,-0.00983431162882064,0,0,0,0,0,-0.4066295588021485,0,-0.4066295588021485,-0.4066295588021485,-1.6821740377915313,-1.700699876492383,-1.0613207547169807,-3.0419580419580425,-0.4174198637466713,0,0,0,0,0,-7.903572574705609,-7.903572574705609,NA,NA,NA,NA
Vidal Brujan,NYM,hitter,-13.686799928612484,21,19,4,0,2,2,1,0.226607,NA,NA,NA,NA,NA,NA,0.00687598427581836,0,0.0112604744896055,0.00825053858601311,-0.00217279701396322,0.02421420033747375,0,0,0,0,0,0,0.02421420033747375,0,0,0,1,0,0,1,0,1,0,0,3B,0.4518055273846128,0.4518055273846128,0.1182669295440758,0.08416555313955683,0.18917597142537235,0.04785312379887603,0.01234394947673169,0,0,0,0,0,-0.11139094526825744,-0.08416555313955683,-0.17791549693576686,-0.03960258521286292,-0.01451674649069491,0,0,0,0,0,-0.4275913270471389,0,-0.4275913270471389,-0.4275913270471389,-1.7928433823830796,-1.7562783038287355,-1.2382075471698109,-2.517482517482518,-0.6161670049617414,0,0,0,0,0,-7.920978755825886,-7.920978755825886,NA,NA,NA,NA
Justin Lawrence,PIT,pitcher,-3.927386417442266,NA,NA,NA,NA,NA,NA,NA,NA,58,3,1,59,3.95215,1.37517,0,0,0,0,0,0,0.07358973439795427,0.01395287137119463,0.16281566342305914,0.02638514582895395,0.00430439525916973,0.28104781028033177,0.28104781028033177,0,0,0,0,0,0,0,0,0,0,1,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,-0.06623076095815886,-0.02232459419391141,-0.07009352289738477,0.00305166152206621,-0.0073271640303893704,0,-0.16292438055777822,-0.16292438055777822,-0.16292438055777822,0,0,0,0,0,-3.433820065944422,-2.448979591836737,-1.7496683335034184,0.23917270797371792,-0.5439669488252272,-7.937262232136086,-7.937262232136086,Free At Last,P,Opt,4
Ben Brown,CHC,pitcher,-1.4077083511544002,NA,NA,NA,NA,NA,NA,NA,NA,49,3,0,55,3.74847,1.19705,0,0,0,0,0,0,0.07358973439795427,0,0.15177731336047884,0.02674564155288022,0.02597625246753766,0.27808894177885096,0.27808894177885096,0,0,0,0,0,0,0,0,0,1,1,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,-0.06623076095815886,-0.03627746556510604,-0.08113187295996507,0.00341215724599248,0.01434469317797856,0,-0.1658832490592589,-0.1658832490592589,-0.1658832490592589,0,0,0,0,0,-3.433820065944422,-3.9795918367346976,-2.025206653740178,0.267426411040372,1.06494667616229,-8.106245469216635,-8.106245469216635,Free At Last,P,2,1
Jerar Encarnacion,SFG,hitter,-10.806173860158497,98,89,21,4,11,13,1,0.237229,NA,NA,NA,NA,NA,NA,0.03781791351700098,0.04809460179403248,0.07319308418243575,0.00825053858601311,-0.00318198896143998,0.16417414911804232,0,0,0,0,0,0,0.16417414911804232,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,-0.0935133861511297,-0.05771352215283898,-0.13399964642630544,-0.07095463183971273,0.00181503008345935,0,0,0,0,0,-0.35436615648652753,0,-0.35436615648652753,-0.35436615648652753,-1.5051030864450543,-1.3227665706051872,-0.8490566037735848,-4.510489510489511,0.07703941452428517,0,0,0,0,0,-8.110376356789052,-8.110376356789052,Hoosiers,Util,2,1
Christian Koss,SFG,hitter,-14.49887168791307,49,45,11,1,6,5,1,0.24858,NA,NA,NA,NA,NA,NA,0.02062795282745508,0.01202365044850812,0.02815118622401375,0.00825053858601311,0.00217112050155115,0.07122444858754122,0,0,0,0,0,0,0.07122444858754122,0,0,1,0,0,0,0,1,1,0,0,2B,0.4277408742732015,0.4277408742732015,0.1107033468406756,0.07214190269104871,0.16327688009927974,0.07920517042572585,0.00241357421647157,0,0,0,0,0,-0.09007539401322052,-0.06011825224254059,-0.135125693875266,-0.07095463183971273,-2.4245371492042029e-4,0,0,0,0,0,-0.3565164256856603,0,-0.3565164256856603,-0.3565164256856603,-1.4497684141492804,-1.3338822560724577,-0.8844339622641507,-4.510489510489511,-0.01029100972866902,0,0,0,0,0,-8.188865152704068,-8.188865152704068,NA,NA,NA,NA
Jorge Barrosa,ARI,hitter,-11.462026486062165,133,119,27,2,14,12,2,0.227298,NA,NA,NA,NA,NA,NA,0.04813188993072852,0.02404730089701624,0.067562846937633,0.01650107717202622,-0.01300005873328704,0.14324305620411693,0,0,0,0,0,0,0.14324305620411693,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,-0.08319940973740216,-0.08176082304985521,-0.13962988367110818,-0.06270409325369963,-0.00800303968838771,0,0,0,0,0,-0.3752972494004529,0,-0.3752972494004529,-0.3752972494004529,-1.339099069557732,-1.3783449979415394,-1.202830188679245,-3.986013986013987,-0.3396910594632661,0,0,0,0,0,-8.24597930165577,-8.24597930165577,NA,NA,NA,NA
Joey Wiemer,WSN,hitter,-11.685365369720678,119,106,22,3,12,12,3,0.207565,NA,NA,NA,NA,NA,NA,0.04125590565491016,0.03607095134552436,0.067562846937633,0.02475161575803933,-0.02705889303807883,0.14258242665802803,0,0,0,0,0,0,0.14258242665802803,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,-0.09007539401322052,-0.0697371726013471,-0.13962988367110818,-0.05445355466768652,-0.0220618739931795,0,0,0,0,0,-0.3759578789465418,0,-0.3759578789465418,-0.3759578789465418,-1.44976841414928,-1.3783449979415394,-1.0259433962264148,-3.461538461538462,-0.9364218649774064,0,0,0,0,0,-8.252017134833103,-8.252017134833103,NA,NA,NA,NA
Tomoyuki Sugano,COL,pitcher,-13.502702249705102,NA,NA,NA,NA,NA,NA,NA,NA,116,6,0,74,5.17091,1.4257,0,0,0,0,0,0,0.14717946879590854,0,0.2042094761577352,-0.01033333498873709,-0.00639418583487913,0.33466142413002753,0.33466142413002753,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,0.00735897343979541,-0.03627746556510604,-0.02869971016270872,-0.03366681929562483,-0.01802574512443823,0,-0.10931076670808242,-0.10931076670808242,-0.10931076670808242,0,0,0,0,0,0.3815355628827127,-3.9795918367346976,-0.7163996326155729,-2.6386230194836484,-1.3382271141977986,-8.291306040149005,-8.291306040149005,NA,NA,NA,NA
Santiago Espinal,LAD,hitter,-16.84334624263802,21,19,5,0,2,2,0,0.250079,NA,NA,NA,NA,NA,NA,0.00687598427581836,0,0.0112604744896055,0,0.00112746076286822,0.01926391952829208,0,0,0,0,0,0,0.01926391952829208,0,0,0,1,0,0,1,0,1,0,0,3B,0.4518055273846128,0.4518055273846128,0.1182669295440758,0.08416555313955683,0.18917597142537235,0.04785312379887603,0.01234394947673169,0,0,0,0,0,-0.11139094526825744,-0.08416555313955683,-0.17791549693576686,-0.04785312379887603,-0.01121648871386347,0,0,0,0,0,-0.4325416078563206,0,-0.4325416078563206,-0.4325416078563206,-1.7928433823830796,-1.7562783038287355,-1.2382075471698109,-3.0419580419580425,-0.47608672242354433,0,0,0,0,0,-8.305373997763214,-8.305373997763214,NA,NA,NA,NA
Drew Gilbert,SFG,hitter,-10.856736433378522,126,112,26,3,14,14,1,0.230082,NA,NA,NA,NA,NA,NA,0.04813188993072852,0.03607095134552436,0.0788233214272385,0.00825053858601311,-0.00992790407063425,0.16134879721887024,0,0,0,0,0,0,0.16134879721887024,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,-0.08319940973740216,-0.0697371726013471,-0.1283694091815027,-0.07095463183971273,-0.00493088502573492,0,0,0,0,0,-0.3571915083856996,0,-0.3571915083856996,-0.3571915083856996,-1.339099069557732,-1.2671881432688348,-1.0259433962264148,-4.510489510489511,-0.20929267174743815,0,0,0,0,0,-8.35201279128993,-8.35201279128993,Hoosiers,OF,2,1
Eli White,ATL,hitter,-12.202323720043434,63,58,14,2,8,7,2,0.236528,NA,NA,NA,NA,NA,NA,0.02750393710327344,0.02404730089701624,0.03941166071361925,0.01650107717202622,-0.0023745335500583,0.10508944233587685,0,0,0,0,0,0,0.10508944233587685,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,-0.10382736256485724,-0.08176082304985521,-0.16778106989512193,-0.06270409325369963,0.00262248549484103,0,0,0,0,0,-0.413450863268693,0,-0.413450863268693,-0.413450863268693,-1.6711071033323763,-1.6562371346233016,-1.202830188679245,-3.986013986013987,0.11131206527217216,0,0,0,0,0,-8.404876347376739,-8.404876347376739,Free At Last,OF,2,1
Spencer Bivens,SFG,pitcher,-6.24989432209483,NA,NA,NA,NA,NA,NA,NA,NA,70,3,1,52,4.22735,1.36097,0,0,0,0,0,0,0.07358973439795427,0.01395287137119463,0.14349855081354365,0.0232456036615258,0.00773919068861752,0.26202595093283587,0.26202595093283587,0,0,0,0,0,0,0,0,0,0,1,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,-0.06623076095815886,-0.02232459419391141,-0.08941063550690026,-8.788064536193949e-5,-0.00389236860094158,0,-0.1819462399052741,-0.1819462399052741,-0.1819462399052741,0,0,0,0,0,-3.433820065944422,-2.448979591836737,-2.2318603939177466,-0.00688760918526173,-0.28896853718242665,-8.410516198066594,-8.410516198066594,NA,NA,NA,NA
Nicky Lopez,COL,hitter,-13.828449415914228,7,6,2,0,1,1,0,0.255015,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,5.752049215972841e-4,0.00964343430430921,0,0,0,0,0,0,0.00964343430430921,0,0,0,1,0,0,1,0,1,0,0,3B,0.4518055273846128,0.4518055273846128,0.1182669295440758,0.08416555313955683,0.18917597142537235,0.04785312379887603,0.01234394947673169,0,0,0,0,0,-0.11482893740616662,-0.08416555313955683,-0.1835457341805696,-0.04785312379887603,-0.0117687445551344,0,0,0,0,0,-0.4421620930803034,0,-0.4421620930803034,-0.4421620930803034,-1.8481780546788535,-1.811856731165088,-1.2382075471698109,-3.0419580419580425,-0.49952736237042616,0,0,0,0,0,-8.43972773734222,-8.43972773734222,NA,NA,NA,NA
Brett Wisely,ATL,hitter,-14.862634237075342,42,38,9,1,5,4,1,0.236395,NA,NA,NA,NA,NA,NA,0.0171899606895459,0.01202365044850812,0.022520948979211,0.00825053858601311,-0.00159312954943069,0.05839196915384743,0,0,0,0,0,0,0.05839196915384743,0,0,1,0,0,0,0,1,1,0,0,2B,0.4277408742732015,0.4277408742732015,0.1107033468406756,0.07214190269104871,0.16327688009927974,0.07920517042572585,0.00241357421647157,0,0,0,0,0,-0.09351338615112972,-0.06011825224254059,-0.14075593112006873,-0.07095463183971273,-0.00400670376590226,0,0,0,0,0,-0.369348905119354,0,-0.369348905119354,-0.369348905119354,-1.5051030864450543,-1.38946068340881,-0.8844339622641507,-4.510489510489511,-0.17006556260987277,0,0,0,0,0,-8.459552805217399,-8.459552805217399,NA,NA,NA,NA
Nacho Alvarez Jr.,ATL,hitter,-17.365318021703,7,6,1,0,1,1,0,0.238299,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,-1.67006748264873e-4,0.00890122263444705,0,0,0,0,0,0,0.00890122263444705,0,0,0,1,0,0,1,0,1,0,0,3B,0.4518055273846128,0.4518055273846128,0.1182669295440758,0.08416555313955683,0.18917597142537235,0.04785312379887603,0.01234394947673169,0,0,0,0,0,-0.11482893740616662,-0.08416555313955683,-0.1835457341805696,-0.04785312379887603,-0.01251095622499656,0,0,0,0,0,-0.4429043047501656,0,-0.4429043047501656,-0.4429043047501656,-1.8481780546788535,-1.811856731165088,-1.2382075471698109,-3.0419580419580425,-0.5310307258795816,0,0,0,0,0,-8.471231100851377,-8.471231100851377,NA,NA,NA,NA
Brock Wilken,MIL,hitter,-16.56110630155269,42,36,7,1,4,5,0,0.190964,NA,NA,NA,NA,NA,NA,0.01375196855163672,0.01202365044850812,0.02815118622401375,0,-0.01361244587111302,0.04031435935304556,0,0,0,0,0,0,0.04031435935304556,0,0,0,1,0,0,1,0,1,0,0,3B,0.4518055273846128,0.4518055273846128,0.1182669295440758,0.08416555313955683,0.18917597142537235,0.04785312379887603,0.01234394947673169,0,0,0,0,0,-0.10451496099243908,-0.07214190269104871,-0.1610247852013586,-0.04785312379887603,-0.02595639534784471,0,0,0,0,0,-0.4114911680315672,0,-0.4114911680315672,-0.4114911680315672,-1.6821740377915313,-1.5895430218196784,-1.0613207547169807,-3.0419580419580425,-1.1017258165482198,0,0,0,0,0,-8.476721672834453,-8.476721672834453,NA,NA,NA,NA
Jose Miranda,SDP,hitter,-17.292889363226152,14,13,3,0,1,1,0,0.229268,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,-0.00123065505233279,0.00783757433037913,0,0,0,0,0,0,0.00783757433037913,0,0,0,1,0,0,1,0,1,0,0,3B,0.4518055273846128,0.4518055273846128,0.1182669295440758,0.08416555313955683,0.18917597142537235,0.04785312379887603,0.01234394947673169,0,0,0,0,0,-0.11482893740616662,-0.08416555313955683,-0.1835457341805696,-0.04785312379887603,-0.01357460452906448,0,0,0,0,0,-0.44396795305423353,0,-0.44396795305423353,-0.44396795305423353,-1.8481780546788535,-1.811856731165088,-1.2382075471698109,-3.0419580419580425,-0.5761775492583778,0,0,0,0,0,-8.516377924230174,-8.516377924230174,NA,NA,NA,NA
Adrian Del Castillo,ARI,hitter,-12.438700494123742,144,129,30,4,15,17,0,0.230322,NA,NA,NA,NA,NA,NA,0.0515698820686377,0.04809460179403248,0.09571403316164674,0,-0.01120570751564072,0.18417280950867615,0,0,0,0,0,0,0.18417280950867615,0,0,0,0,0,0,0,0,1,0,0,Util,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,-0.07976141759949298,-0.05771352215283898,-0.11147869744709445,-0.07920517042572585,-0.00620868847074139,0,0,0,0,0,-0.33436749609589367,0,-0.33436749609589367,-0.33436749609589367,-1.283764397261958,-1.1004528612597777,-0.8490566037735848,-5.034965034965036,-0.26352936466923776,0,0,0,0,0,-8.531768261929594,-8.531768261929594,NA,NA,NA,NA
Grae Kessinger,NYM,hitter,-16.45429466395195,7,6,1,0,1,1,0,0.205092,NA,NA,NA,NA,NA,NA,0.00343799213790918,0,0.00563023724480275,0,-0.00164143980169348,0.00742678958101844,0,0,0,0,0,0,0.00742678958101844,0,0,0,1,0,0,1,0,1,0,0,3B,0.4518055273846128,0.4518055273846128,0.1182669295440758,0.08416555313955683,0.18917597142537235,0.04785312379887603,0.01234394947673169,0,0,0,0,0,-0.11482893740616662,-0.08416555313955683,-0.1835457341805696,-0.04785312379887603,-0.01398538927842517,0,0,0,0,0,-0.4443787378035942,0,-0.4443787378035942,-0.4443787378035942,-1.8481780546788535,-1.811856731165088,-1.2382075471698109,-3.0419580419580425,-0.5936134126496535,0,0,0,0,0,-8.533813787621447,-8.533813787621447,NA,NA,NA,NA
Will Brennan,SFG,hitter,-12.564515138954023,70,65,17,1,7,7,1,0.265956,NA,NA,NA,NA,NA,NA,0.02406594496536426,0.01202365044850812,0.03941166071361925,0.00825053858601311,0.01149415846803298,0.09524595318153772,0,0,0,0,0,0,0.09524595318153772,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,-0.1072653547027664,-0.09378447349836334,-0.16778106989512193,-0.07095463183971273,0.01649117751293231,0,0,0,0,0,-0.4232943524230321,0,-0.4232943524230321,-0.4232943524230321,-1.7264417756281505,-1.6562371346233016,-1.3797169811320753,-4.510489510489511,0.6999722329620639,0,0,0,0,0,-8.572913168910972,-8.572913168910972,NA,NA,NA,NA
Andrew Alvarez,WSN,pitcher,-8.291704891178256,NA,NA,NA,NA,NA,NA,NA,NA,90,4,0,65,4.37126,1.42215,0,0,0,0,0,0,0.09811964586393904,0,0.17937318851692954,0.024106089546784112,-0.0041432177498561,0.2974557061777966,0.2974557061777966,0,0,0,0,0,0,0,0,0,1,0,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,-0.04170084949217409,-0.03627746556510604,-0.05353599780351437,7.726052398963727e-4,-0.0157747770394152,0,-0.14651648466031336,-0.14651648466031336,-0.14651648466031336,0,0,0,0,0,-2.162034856335376,-3.9795918367346976,-1.336360853148281,0.06055261570935462,-1.1711157685210083,-8.588550699030009,-8.588550699030009,Erie Lakers,P,2,1
Tyler Callihan,CIN,hitter,-15.163283824533517,35,32,7,1,4,4,1,0.226491,NA,NA,NA,NA,NA,NA,0.01375196855163672,0.01202365044850812,0.022520948979211,0.00825053858601311,-0.00368691718967152,0.05286018937569742,0,0,0,0,0,0,0.05286018937569742,0,0,1,0,0,1,0,1,1,0,0,2B,0.4277408742732015,0.4277408742732015,0.1107033468406756,0.07214190269104871,0.16327688009927974,0.07920517042572585,0.00241357421647157,0,0,0,0,0,-0.09695137828903888,-0.06011825224254059,-0.14075593112006873,-0.07095463183971273,-0.00610049140614309,0,0,0,0,0,-0.374880684897504,0,-0.374880684897504,-0.374880684897504,-1.5604377587408285,-1.38946068340881,-0.8844339622641507,-4.510489510489511,-0.2589369126840826,0,0,0,0,0,-8.603758827587383,-8.603758827587383,NA,NA,NA,NA
Mike Tauchman,NYM,hitter,-11.8116462520217,105,91,21,2,13,10,1,0.233393,NA,NA,NA,NA,NA,NA,0.04469389779281934,0.02404730089701624,0.0563023724480275,0.00825053858601311,-0.00583673076021858,0.12745737896365758,0,0,0,0,0,0,0.12745737896365758,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,-0.08663740187531133,-0.08176082304985521,-0.1508903581607137,-0.07095463183971273,-8.397117153192499e-4,0,0,0,0,0,-0.39108292664091227,0,-0.39108292664091227,-0.39108292664091227,-1.394433741853506,-1.4895018526142445,-1.202830188679245,-4.510489510489511,-0.03564177779030574,0,0,0,0,0,-8.632897071426813,-8.632897071426813,NA,NA,NA,NA
Luis Urias,NA,hitter,NA,98,85,20,3,10,11,1,0.22871,NA,NA,NA,NA,NA,NA,0.0343799213790918,0.03607095134552436,0.06193260969283025,0.00825053858601311,-0.00839758278531375,0.13223643821814576,0,0,0,0,0,0,0.13223643821814576,0,0,0,0,0,0,0,0,0,0,0,Util,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,-0.09695137828903888,-0.0697371726013471,-0.14526012091591095,-0.07095463183971273,-0.00340056374041442,0,0,0,0,0,-0.3863038673864241,0,-0.3863038673864241,-0.3863038673864241,-1.5604377587408285,-1.433923425277892,-1.0259433962264148,-4.510489510489511,-0.14433779472939934,0,0,0,0,0,-8.675131885464046,-8.675131885464046,NA,NA,NA,NA
Tyler Fitzgerald,SFG,hitter,-15.640143165054983,21,19,4,1,2,2,1,0.232746,NA,NA,NA,NA,NA,NA,0.00687598427581836,0.01202365044850812,0.0112604744896055,0.00825053858601311,-0.00130962887780233,0.03710101892214275,0,0,0,0,0,0,0.03710101892214275,0,0,1,0,0,0,0,1,1,0,0,2B,0.4277408742732015,0.4277408742732015,0.1107033468406756,0.07214190269104871,0.16327688009927974,0.07920517042572585,0.00241357421647157,0,0,0,0,0,-0.10382736256485724,-0.06011825224254059,-0.15201640560967425,-0.07095463183971273,-0.0037232030942739,0,0,0,0,0,-0.3906398553510587,0,-0.3906398553510587,-0.3906398553510587,-1.6711071033323768,-1.500617538081515,-0.8844339622641507,-4.510489510489511,-0.15803230434130275,0,0,0,0,0,-8.724680418508855,-8.724680418508855,National Pastime,Util,Opt,1
Tommy Troy,ARI,hitter,-13.237256808024354,28,25,6,0,3,3,1,0.238464,NA,NA,NA,NA,NA,NA,0.01031397641372754,0,0.01689071173440825,0.00825053858601311,-6.653355763112093e-4,0.03478989115783769,0,0,0,0,0,0,0.03478989115783769,0,0,1,0,0,1,0,1,1,0,0,2B,0.4277408742732015,0.4277408742732015,0.1107033468406756,0.07214190269104871,0.16327688009927974,0.07920517042572585,0.00241357421647157,0,0,0,0,0,-0.10038937042694808,-0.07214190269104871,-0.14638616836487148,-0.07095463183971273,-0.00307890979278277,0,0,0,0,0,-0.3929509831153638,0,-0.3929509831153638,-0.3929509831153638,-1.6157724310366026,-1.4450391107451623,-1.0613207547169807,-4.510489510489511,-0.13068511093600604,0,0,0,0,0,-8.763306917924265,-8.763306917924265,NA,NA,NA,NA
Brennan Bernardino,COL,pitcher,-7.550676832774448,NA,NA,NA,NA,NA,NA,NA,NA,58,3,2,53,4.46485,1.46316,0,0,0,0,0,0,0.07358973439795427,0.02790574274238926,0.14625813832918871,0.01311213498935677,-0.00875825949364746,0.25210749096524154,0.25210749096524154,0,0,0,0,0,0,0,0,0,0,1,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,-0.06623076095815886,-0.00837172282271678,-0.0866510479912552,-0.01022134931753097,-0.02038981878320656,0,-0.19186469987286836,-0.19186469987286836,-0.19186469987286836,0,0,0,0,0,-3.433820065944422,-0.9183673469387768,-2.162975813858557,-0.801094019681438,-1.5137353912917348,-8.829992637714929,-8.829992637714929,NA,NA,NA,NA
Christian Vazquez,NA,hitter,NA,141,129,29,2,13,13,1,0.226415,NA,NA,NA,NA,NA,NA,0.04469389779281934,0.02404730089701624,0.07319308418243575,0.00825053858601311,-0.01493543660000636,0.13524938485827806,0,0,0,0,0,0,0.13524938485827806,0,0,0,0,0,0,0,0,0,0,0,Util,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,-0.08663740187531133,-0.08176082304985521,-0.13399964642630544,-0.07095463183971273,-0.00993841755510703,0,0,0,0,0,-0.3832909207462918,0,-0.3832909207462918,-0.3832909207462918,-1.394433741853506,-1.3227665706051872,-1.202830188679245,-4.510489510489511,-0.4218386663233899,0,0,0,0,0,-8.85235867795084,-8.85235867795084,NA,NA,NA,NA
David Morgan,SDP,pitcher,-3.540700834872575,NA,NA,NA,NA,NA,NA,NA,NA,58,3,0,59,4.04543,1.30367,0,0,0,0,0,0,0.07358973439795427,0,0.16281566342305914,0.02397027075363189,0.01491900845187831,0.2752946770265236,0.2752946770265236,0,0,0,0,0,0,0,0,0,0,1,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,-0.06623076095815886,-0.03627746556510604,-0.07009352289738477,6.367864467441524e-4,0.0032874491623192,0,-0.1686775138115863,-0.1686775138115863,-0.1686775138115863,0,0,0,0,0,-3.433820065944422,-3.9795918367346976,-1.7496683335034184,0.04990787404418314,0.24405945913425933,-8.869112903004094,-8.869112903004094,NA,NA,NA,NA
Hoby Milner,CHC,pitcher,-3.2371535611505484,NA,NA,NA,NA,NA,NA,NA,NA,60,3,0,50,3.90743,1.2849,0,0,0,0,0,0,0.07358973439795427,0,0.1379793757822535,0.02849263193085586,0.01831606550185351,0.2583778076129171,0.2583778076129171,0,0,0,0,0,0,0,0,0,0,1,P,0.4439721908381099,0.4439721908381099,0,0,0,0,0,0.13982049535611313,0.03627746556510604,0.2329091863204439,0.02333348430688774,0.0116315592895591,0,0,0,0,0,-0.06623076095815886,-0.03627746556510604,-0.0949298105381904,0.00515914762396812,0.0066845062122944,0,-0.18559438322519275,-0.18559438322519275,-0.18559438322519275,0,0,0,0,0,-3.433820065944422,-3.9795918367346976,-2.369629554036126,0.40434605841383214,0.49625618228610047,-8.882439216015314,-8.882439216015314,NA,NA,NA,NA
Brandon Lockridge,MIL,hitter,-13.71505697445973,42,38,9,0,5,4,2,0.24158,NA,NA,NA,NA,NA,NA,0.0171899606895459,0,0.022520948979211,0.01650107717202622,-1.3506576510289474e-4,0.05607692107568022,0,0,0,0,0,0,0.05607692107568022,0,0,0,0,0,1,0,0,1,0,0,OF,0.5185403056045699,0.5185403056045699,0.13133129966813067,0.10580812394687146,0.2071927306087412,0.07920517042572585,-0.00499701904489933,0,0,0,0,0,-0.11414133897858478,-0.10580812394687146,-0.1846717816295302,-0.06270409325369963,0.00486195327979643,0,0,0,0,0,-0.4624633845288896,0,-0.4624633845288896,-0.4624633845288896,-1.8371111202196984,-1.8229724166323589,-1.5566037735849054,-3.986013986013987,0.2063668462211107,0,0,0,0,0,-8.99633445022984,-8.99633445022984,NA,NA,NA,NA
